symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
4113,聯上,552504.0,581.0,24042611.0,44.0,44.0,42.65,44.0,,0.8,43.70,21,44.00,30,,43.52,211138137,44.00,48.40,39.60,0.0,112.0,0.0,2.99
4114,健喬,493500.0,469.0,18767999.0,38.1,38.15,37.9,38.15,,0.3,38.10,26,38.15,7,23.7,38.03,395895897,38.15,41.95,34.35,1.6,112.0,4.19,2.17
4116,明基醫,26041.0,25.0,1441895.0,55.5,55.6,55.1,55.3,,0.1,55.30,1,55.60,1,21.52,55.37,44566000,55.30,60.80,49.80,2.0,112.0,3.62,2.24
4119,旭富,97399.0,189.0,8524042.0,86.7,87.9,86.7,87.8,+,1.3,87.70,1,87.90,6,35.55,,,,,,,,,
4120,友華,38643.0,60.0,1578191.0,40.6,41.3,40.6,41.05,,0.55,40.95,1,41.00,1,24.73,40.84,86747119,41.05,45.15,36.95,1.0,112.0,2.44,1.01
4121,優盛,397676.0,271.0,8889421.0,22.6,22.65,22.25,22.35,,-0.05,22.35,2,22.40,6,,22.35,84929145,22.35,24.55,20.15,0.5,112.0,2.24,1.31
4123,晟德,1322955.0,1269.0,57906321.0,43.5,44.3,43.4,43.4,,0.9,43.40,15,43.45,2,,43.77,691439446,43.40,47.70,39.10,1.5,112.0,3.46,1.51
4126,太醫,66984.0,105.0,6065921.0,89.7,91.0,89.7,91.0,,0.9,90.60,1,91.00,15,15.69,90.56,72600000,91.00,100.00,81.90,4.8,112.0,5.27,2.33
4127,天良,1209888.0,870.0,37381734.0,30.4,32.0,30.3,30.35,,-0.45,30.35,5,30.40,11,77.82,30.90,45760000,30.35,33.35,27.35,0.5,112.0,1.65,2.82
4128,中天,1923966.0,1619.0,79256301.0,40.5,41.6,40.5,41.6,,1.3,41.60,40,41.65,14,,41.19,560162474,41.60,45.75,37.45,0.5,112.0,1.2,1.97
4129,聯合,441208.0,510.0,40908733.0,93.9,94.0,92.0,92.5,,-0.3,92.40,6,92.50,3,20.56,92.72,96248638,92.50,101.50,83.30,4.00407196,112.0,4.33,2.33
4130,健亞,202714.0,113.0,4891784.0,24.05,24.25,24.0,24.25,,0.35,24.20,1,24.25,3,89.81,24.13,109375851,24.25,26.65,21.85,0.45,112.0,1.86,1.81
4131,浩泰,6000.0,6.0,184650.0,31.0,31.0,30.05,31.0,,0.85,30.15,1,30.50,1,,30.78,39500000,31.00,34.10,27.90,0.0,112.0,0.0,3.52
4133,亞諾法,83957.0,176.0,2560666.0,30.2,30.65,30.2,30.55,+,0.35,30.55,7,30.60,1,42.43,,,,,,,,,
4137,麗豐-KY,44330.0,81.0,8448747.0,191.5,191.5,190.0,190.5,+,0.5,190.50,3,191.50,3,14.65,,,,,,,,,
4138,曜亞,139425.0,301.0,16009687.0,117.0,117.0,113.5,115.0,,0.0,115.00,1,115.50,3,18.05,114.83,33000000,115.00,126.50,103.50,7.75,112.0,6.74,2.47
4139,馬光-KY,1204.0,25.0,36123.0,30.0,30.0,30.0,30.0,,0.0,29.20,1,30.00,3,,30.00,42549911,30.00,33.00,27.00,0.0,112.0,0.0,3.13
4142,國光生,560506.0,454.0,15140886.0,27.0,27.15,26.85,27.1,+,0.2,27.10,6,27.15,16,0.0,,,,,,,,,
4147,中裕,954414.0,867.0,79351526.0,82.8,83.6,82.5,82.8,,1.0,82.80,2,82.90,4,,83.14,273047655,82.80,91.00,74.60,0.0,112.0,0.0,8.17
4148,全宇生技-KY,50045.0,52.0,2550174.0,51.0,52.3,50.2,51.2,+,0.2,51.00,1,51.20,2,23.49,,,,,,,,,
4153,鈺緯,60829.0,61.0,2362903.0,38.6,39.0,38.6,38.95,,0.7,38.85,4,38.95,5,31.16,38.85,60090591,38.95,42.80,35.10,1.25,112.0,3.21,2.21
4154,樂威科-KY,1000.0,1.0,13200.0,13.2,13.2,13.2,13.2,,0.2,12.70,1,13.20,11,,13.20,35720000,13.20,14.50,11.90,0.0,112.0,0.0,2.21
