symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,發行股數,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1474,弘裕,136452.0,218.0,1627112.0,12.0,12.0,11.85,11.95,-,0.05,11.90,1,11.95,3,0.0,,,,,,,
1475,業旺,38565.0,41.0,1819260.0,47.4,47.45,46.95,47.15,-,0.05,47.15,1,47.35,3,11.2,,,,,,,
1476,儒鴻,1178844.0,1188.0,653917745.0,550.0,562.0,550.0,552.0,,0.0,552.00,6,553.00,10,29.25,,,,,,,
1477,聚陽,1706319.0,1859.0,691171280.0,402.0,407.5,402.0,405.0,+,2.5,405.00,4,405.50,2,24.55,,,,,,,
1503,士電,32702952.0,23965.0,7866653304.0,240.5,248.0,235.0,242.5,+,3.5,242.00,64,242.50,33,53.77,,,,,,,
1504,東元,42691637.0,27308.0,2392849419.0,56.0,56.7,55.4,56.0,+,1.0,55.90,260,56.00,239,20.29,,,,,,,
1506,正道,139242.0,89.0,2226293.0,16.15,16.2,15.85,15.95,-,0.05,15.90,27,16.00,14,55.0,,,,,,,
1512,瑞利,15651.0,67.0,176205.0,11.5,11.5,11.0,11.1,-,0.25,11.00,2,11.40,2,0.0,,,,,,,
1513,中興電,36950540.0,28603.0,6574862623.0,181.0,183.0,175.5,177.0,-,3.0,177.00,12,177.50,483,55.14,,,,,,,
1514,亞力,15633344.0,10415.0,1708329660.0,111.5,112.5,108.0,109.0,-,2.5,108.50,155,109.00,167,35.39,,,,,,,
1515,力山,1192800.0,894.0,58425209.0,49.45,49.5,48.6,48.6,-,0.85,48.60,29,48.65,3,28.59,,,,,,,
1516,川飛,68427.0,140.0,1122109.0,16.45,16.55,16.3,16.35,-,0.1,16.35,2,16.40,2,48.09,,,,,,,
1517,利奇,2018839.0,1170.0,33498104.0,16.35,16.95,16.25,16.5,+,0.35,16.50,14,16.55,19,0.0,,,,,,,
1519,華城,709986.0,1095.0,468557280.0,664.0,676.0,641.0,676.0,+,16.0,674.00,1,676.00,16,68.49,,,,,,,
1521,大億,200224.0,299.0,7914015.0,40.5,40.5,39.1,39.4,-,1.0,39.25,1,39.45,1,70.36,,,,,,,
1522,堤維西,8138044.0,5238.0,409561763.0,51.4,51.5,49.5,50.1,-,0.6,50.00,57,50.10,59,15.66,,,,,,,
1524,耿鼎,6402800.0,3453.0,234258587.0,37.0,37.15,36.0,36.65,+,0.05,36.60,24,36.65,1,17.21,,,,,,,
1525,江申,59031.0,54.0,4350082.0,73.5,74.1,73.3,74.1,+,0.8,73.50,1,74.10,1,13.47,,,,,,,
1526,日馳,397181.0,529.0,13557482.0,33.75,34.65,33.5,34.0,+,0.3,34.00,1,34.05,1,44.74,,,,,,,
1527,鑽全,325667.0,475.0,13533170.0,41.7,41.7,41.45,41.55,-,0.15,41.50,13,41.60,13,15.56,,,,,,,
1528,恩德,2207124.0,1290.0,28632218.0,13.1,13.2,12.65,12.9,+,0.3,12.90,33,12.95,13,0.0,,,,,,,
1529,樂事綠能,3729501.0,2595.0,129059543.0,34.35,35.2,33.6,34.45,+,0.3,34.45,4,34.50,5,37.45,,,,,,,
1530,亞崴,54013.0,132.0,1718361.0,32.05,32.05,31.6,31.75,-,0.3,31.75,1,31.80,1,13.63,,,,,,,
1531,高林股,134236.0,146.0,1800307.0,13.45,13.45,13.35,13.45,-,0.1,13.30,14,13.45,7,168.12,,,,,,,
1532,勤美,1228242.0,839.0,44865697.0,36.75,36.9,36.35,36.6,-,0.15,36.55,13,36.60,2,14.35,,,,,,,
1533,車王電,249136.0,204.0,11906533.0,48.05,48.35,47.55,47.85,-,0.2,47.70,1,47.85,1,0.0,,,,,,,
1535,中宇,362501.0,460.0,26095213.0,73.3,73.3,71.4,71.5,-,0.9,71.50,15,71.80,4,15.89,,,,,,,
1536,和大,793781.0,821.0,40834937.0,51.8,52.0,51.1,51.1,-,0.6,51.10,61,51.20,8,43.68,,,,,,,
1537,廣隆,112148.0,157.0,15610611.0,139.0,140.0,138.0,139.0,-,0.5,139.00,3,139.50,3,18.73,,,,,,,
1538,正峰,33096.0,82.0,653819.0,19.75,19.8,19.65,19.8,,0.0,19.05,1,19.80,4,0.0,,,,,,,
1539,巨庭,183975.0,127.0,4517094.0,24.65,24.9,24.4,24.75,-,0.15,24.65,1,24.80,2,25.78,,,,,,,
1540,喬福,515292.0,290.0,9533015.0,18.55,18.6,18.45,18.5,+,0.05,18.45,42,18.50,4,14.23,,,,,,,
1541,錩泰,64565.0,68.0,2038088.0,31.7,31.7,30.7,31.35,,0.0,31.20,1,31.35,13,21.47,,,,,,,
1558,伸興,299927.0,486.0,29631396.0,99.1,99.3,98.0,98.3,-,1.0,98.30,1,98.60,5,25.8,,,,,,,
1560,中砂,2018874.0,2536.0,508091010.0,251.5,256.5,247.5,247.5,-,3.5,247.50,29,248.50,3,42.09,,,,,,,
1565,精華,148000.0,128.0,28273000.0,192.0,192.5,190.0,190.0,,-2.0,190.00,1,190.50,1,17.54,50416516,209.0,171.0,7.0,112.0,3.68,1.56
1568,倉佑,483318.0,413.0,14834369.0,30.9,30.95,30.55,30.65,-,0.2,30.65,3,30.70,6,11.48,,,,,,,
1569,濱川,147000.0,95.0,3613850.0,24.6,24.65,24.55,24.55,,-0.05,24.55,18,24.60,2,,121447441,27.0,22.1,1.0,112.0,4.07,0.9
1570,力肯,240000.0,120.0,6968700.0,29.05,29.35,28.9,28.9,,-0.25,28.90,22,28.95,5,39.05,51500839,31.75,26.05,1.0,112.0,3.46,1.67
1580,新麥,128000.0,109.0,20420500.0,160.5,161.0,158.5,159.5,,-1.0,159.50,1,160.00,4,13.28,50230242,175.0,144.0,9.0,112.0,5.64,2.8
1582,信錦,4791003.0,3563.0,429646834.0,88.8,91.5,88.0,88.0,-,0.4,88.00,97,88.10,4,19.3,,,,,,,
1583,程泰,32772.0,30.0,2492641.0,76.1,76.7,75.3,75.3,-,0.9,75.20,2,76.00,7,13.14,,,,,,,
1584,精剛,861000.0,456.0,29219400.0,34.3,34.3,33.8,33.85,,-0.25,33.85,19,33.90,5,11.25,192470533,37.2,30.5,1.5,112.0,4.43,1.76
1586,和勤,52000.0,46.0,1668650.0,32.35,32.35,31.9,32.15,,0.0,32.10,1,32.15,11,,86312302,35.35,28.95,0.13,112.0,0.78,1.77
1587,吉茂,6946373.0,2520.0,194338611.0,26.15,28.35,26.15,28.35,+,2.55,28.35,1216,--,0,46.48,,,,,,,
1589,永冠-KY,875093.0,951.0,44464644.0,51.4,51.6,50.4,50.4,-,0.7,50.40,17,50.50,1,0.0,,,,,,,
1590,亞德客-KY,489163.0,576.0,522648010.0,1050.0,1080.0,1045.0,1070.0,+,20.0,1065.00,3,1070.00,12,30.72,,,,,,,
1591,駿吉-KY,245000.0,149.0,14893200.0,61.4,61.5,60.3,60.6,,-0.8,60.50,28,60.60,1,,34798047,66.6,54.6,0.0,112.0,0.83,4.94
1593,祺驊,17000.0,13.0,806000.0,47.35,47.5,47.35,47.45,,-0.45,47.40,3,47.95,1,37.07,39784772,52.1,42.75,1.6,112.0,3.37,1.45
1595,川寶,19000.0,14.0,691350.0,36.2,36.45,36.05,36.4,,0.1,36.30,1,36.50,13,26.57,47807134,40.0,32.8,1.0,112.0,2.75,0.65
1597,直得,1829962.0,2248.0,135134423.0,70.0,76.0,69.4,72.2,+,2.6,72.20,6,72.40,2,64.46,,,,,,,
1598,岱宇,169648.0,178.0,5137084.0,30.6,30.6,30.2,30.2,-,0.4,30.20,43,30.25,1,0.0,,,,,,,
1599,宏佳騰,60000.0,52.0,1888700.0,31.55,31.55,31.35,31.35,,-0.2,31.35,5,31.40,2,,74528764,34.45,28.25,0.0,112.0,0.0,1.2
1603,華電,1480691.0,1079.0,54895044.0,37.55,37.6,36.7,36.7,-,0.85,36.70,26,36.85,13,12.27,,,,,,,
1604,聲寶,612781.0,581.0,18065424.0,29.55,29.65,29.4,29.45,-,0.15,29.45,11,29.50,14,14.72,,,,,,,
1605,華新,12955723.0,7638.0,474096970.0,36.6,36.95,36.15,36.65,+,0.05,36.65,298,36.70,135,28.86,,,,,,,
1608,華榮,7299800.0,3699.0,183675140.0,25.35,25.5,25.0,25.1,-,0.4,25.05,165,25.10,38,11.26,,,,,,,
1609,大亞,19617303.0,10095.0,738217035.0,38.15,38.2,37.35,37.35,-,0.75,37.35,113,37.40,144,9.88,,,,,,,
1611,中電,515826.0,575.0,8306847.0,16.2,16.2,16.05,16.1,-,0.15,16.05,146,16.10,7,35.0,,,,,,,
1612,宏泰,2502109.0,1540.0,69931717.0,28.3,28.45,27.7,27.7,-,0.55,27.70,41,27.75,2,14.97,,,,,,,
1614,三洋電,45623.0,70.0,1753584.0,38.45,38.65,38.3,38.4,-,0.15,38.40,1,38.50,1,30.97,,,,,,,
1615,大山,657969.0,595.0,36627020.0,55.0,56.3,55.0,55.3,+,0.3,55.30,11,55.40,7,17.23,,,,,,,
1616,億泰,3568750.0,1538.0,55658740.0,15.9,15.9,15.2,15.6,-,0.3,15.60,10,15.65,1,13.11,,,,,,,
1617,榮星,66991.0,266.0,1089605.0,16.4,16.4,16.2,16.2,-,0.15,16.20,25,16.25,1,180.0,,,,,,,
1618,合機,5520161.0,4255.0,192338720.0,35.9,35.9,34.2,34.55,-,1.15,34.55,2,34.60,21,17.19,,,,,,,
1626,艾美特-KY,142499.0,214.0,2297496.0,16.3,16.3,16.0,16.1,-,0.25,16.10,1,16.15,1,94.71,,,,,,,
1701,中化,924753.0,748.0,20940920.0,22.8,22.8,22.55,22.6,-,0.15,22.55,26,22.65,25,21.12,,,,,,,
1702,南僑,600936.0,531.0,33997015.0,56.2,56.9,56.2,56.7,+,0.5,56.70,2,56.80,27,13.5,,,,,,,
1707,葡萄王,468740.0,659.0,73021830.0,155.0,157.0,153.5,156.0,+,1.0,156.00,45,156.50,8,15.9,,,,,,,
1708,東鹼,670173.0,838.0,20501106.0,30.7,30.8,30.45,30.5,-,0.25,30.50,41,30.65,5,0.0,,,,,,,
1709,和益,1274766.0,1966.0,25089562.0,19.9,19.9,19.5,19.55,-,0.35,19.50,202,19.55,1,22.22,,,,,,,
1710,東聯,1940829.0,1343.0,34757928.0,18.05,18.15,17.8,17.85,-,0.2,17.85,46,17.90,16,59.5,,,,,,,
1711,永光,809401.0,631.0,15691312.0,19.45,19.55,19.3,19.4,,0.0,19.40,7,19.45,46,121.25,,,,,,,
1712,興農,2183666.0,1407.0,86509625.0,39.3,39.85,39.15,39.65,+,0.7,39.60,4,39.65,7,15.86,,,,,,,
1713,國化,62424.0,88.0,2656303.0,42.8,42.8,42.45,42.45,-,0.05,42.45,3,42.50,2,18.3,,,,,,,
1714,和桐,1631890.0,485.0,14784014.0,9.1,9.1,9.04,9.04,-,0.04,9.04,48,9.05,9,15.07,,,,,,,
1717,長興,1391878.0,919.0,42839558.0,31.0,31.0,30.65,30.75,-,0.25,30.75,51,30.80,8,24.02,,,,,,,
1718,中纖,3101338.0,1495.0,22505157.0,7.35,7.35,7.22,7.27,-,0.08,7.26,7,7.27,101,0.0,,,,,,,
1720,生達,470741.0,374.0,31038349.0,65.4,66.3,65.4,65.9,+,0.5,65.80,25,65.90,1,14.11,,,,,,,
1721,三晃,1009334.0,816.0,14395497.0,14.35,14.4,14.15,14.35,-,0.05,14.30,1,14.35,22,0.0,,,,,,,
1722,台肥,2722804.0,1740.0,174134327.0,63.5,64.6,63.5,63.8,+,0.4,63.80,68,63.90,31,15.95,,,,,,,
1723,中碳,3068026.0,2361.0,380050522.0,124.0,127.0,120.5,124.5,+,3.0,124.00,33,124.50,23,20.15,,,,,,,
1725,元禎,1047751.0,756.0,30145634.0,28.0,29.6,28.0,28.35,-,0.3,28.35,23,28.50,1,25.77,,,,,,,
1726,永記,27100.0,32.0,2091800.0,77.1,77.3,77.1,77.3,+,0.2,77.20,1,77.40,1,15.07,,,,,,,
1727,中華化,355188.0,345.0,10081384.0,29.0,29.0,28.2,28.2,-,0.6,28.20,26,28.25,3,76.22,,,,,,,
1730,花仙子,40280.0,86.0,2275516.0,56.5,56.5,56.4,56.5,-,0.2,56.50,2,56.60,2,15.48,,,,,,,
1731,美吾華,541027.0,340.0,13978766.0,26.0,26.15,25.6,25.75,-,0.15,25.70,19,25.75,3,20.28,,,,,,,
1732,毛寶,181428.0,196.0,4985747.0,27.9,27.95,27.25,27.4,-,0.45,27.40,6,27.45,2,0.0,,,,,,,
1733,五鼎,1205812.0,806.0,41133525.0,34.25,34.35,33.8,34.2,+,0.05,34.20,3,34.25,5,29.48,,,,,,,
1734,杏輝,1729872.0,1133.0,62833990.0,36.0,36.6,35.8,36.45,+,0.5,36.40,18,36.45,8,16.27,,,,,,,
1735,日勝化,9469.0,17.0,160427.0,17.0,17.0,16.9,16.9,-,0.1,16.90,5,17.10,1,22.24,,,,,,,
1736,喬山,389959.0,505.0,28141461.0,72.7,73.0,71.4,72.2,-,0.4,71.90,5,72.20,12,30.85,,,,,,,
1737,臺鹽,193839.0,266.0,6550064.0,33.85,33.85,33.7,33.7,-,0.15,33.65,11,33.75,1,22.47,,,,,,,
1742,台蠟,69000.0,29.0,1118350.0,16.15,16.3,16.15,16.2,,-0.05,16.20,1,16.25,4,39.51,93559300,17.8,14.6,0.0,112.0,0.0,1.15
1752,南光,235181.0,208.0,10899749.0,46.5,46.65,46.0,46.55,+,0.3,46.50,12,46.55,2,23.75,,,,,,,
1760,寶齡富錦,588558.0,670.0,60969616.0,103.0,105.0,102.0,103.5,+,1.0,103.50,15,104.00,9,115.0,,,,,,,
1762,中化生,554542.0,678.0,27725286.0,49.55,50.4,49.35,50.2,+,0.95,50.00,7,50.20,11,13.42,,,,,,,
1773,勝一,1221794.0,4752.0,217822155.0,180.5,182.0,176.5,178.0,-,1.0,177.50,13,178.00,15,28.21,,,,,,,
1776,展宇,11060.0,16.0,190696.0,17.25,17.25,17.2,17.2,-,0.05,17.20,4,17.25,1,40.0,,,,,,,
1777,生泰,16000.0,16.0,1331000.0,83.0,84.1,82.9,84.1,,1.1,83.00,5,83.40,1,14.94,44591713,92.5,75.7,3.5,112.0,4.16,1.62
1781,合世,124000.0,55.0,1919550.0,15.45,15.6,15.3,15.6,,0.15,15.55,1,15.60,1,,47407605,17.15,14.05,0.0,112.0,0.0,2.21
1783,和康生,166712.0,154.0,7482204.0,44.8,45.15,44.6,44.9,,0.0,44.85,6,44.90,1,24.14,,,,,,,
1784,訊聯,765000.0,552.0,50053500.0,64.8,66.3,63.8,66.0,,2.2,65.80,5,66.00,51,39.52,49626924,72.6,59.4,1.41847555,112.0,2.15,2.63
1785,光洋科,39950000.0,17427.0,1976350950.0,48.2,50.7,47.2,49.55,,3.3,49.50,22,49.55,25,27.08,596443243,54.5,44.6,1.50061598,111.0,3.03,2.28
1786,科妍,237935.0,471.0,21397096.0,91.2,91.3,89.0,90.3,-,0.1,90.20,1,90.30,2,34.33,,,,,,,
1788,杏昌,19000.0,18.0,2652500.0,139.0,140.0,139.0,139.5,,0.5,139.50,7,140.00,27,17.42,44520971,153.0,126.0,7.0,112.0,5.02,2.08
1789,神隆,3757153.0,2254.0,99975119.0,25.85,26.9,25.85,26.7,+,0.95,26.70,10,26.75,101,74.17,,,,,,,
1795,美時,4535935.0,3781.0,1255048302.0,276.5,279.0,273.5,276.5,+,1.0,276.00,145,276.50,25,17.82,,,,,,,
1796,金穎生技,68000.0,59.0,3761800.0,56.0,56.0,55.0,55.4,,-0.7,55.30,1,55.40,1,18.41,41459793,60.9,49.9,2.0,112.0,3.61,2.57
1799,易威,74000.0,58.0,4405600.0,59.7,59.8,59.0,59.6,,-0.1,59.10,6,59.60,2,,121865775,65.5,53.7,0.0,112.0,0.0,11.27
1802,台玻,2623408.0,1119.0,45013204.0,17.15,17.25,17.05,17.25,+,0.05,17.20,11,17.25,13,1725.0,,,,,,,
1805,寶徠,174061.0,192.0,3013104.0,17.4,17.65,17.15,17.4,,0.0,17.20,5,17.40,4,0.0,,,,,,,
1806,冠軍,1021489.0,558.0,10756047.0,10.55,10.65,10.4,10.5,,0.0,10.50,6,10.55,21,0.0,,,,,,,
1808,潤隆,2374328.0,1788.0,274516307.0,117.5,117.5,113.5,115.0,-,2.5,115.00,106,115.50,1,6.73,,,,,,,
1809,中釉,5150800.0,2691.0,136887904.0,27.0,27.35,25.9,25.9,-,0.55,25.85,14,25.90,7,0.0,,,,,,,
1810,和成,922491.0,461.0,14885682.0,16.35,16.4,16.0,16.1,-,0.25,16.05,31,16.10,9,268.33,,,,,,,
1813,寶利徠,19000.0,14.0,370300.0,19.6,19.6,19.45,19.45,,0.0,19.45,8,19.55,1,81.04,46635510,21.35,17.55,0.5,112.0,2.57,1.17
1815,富喬,17067000.0,5413.0,291929300.0,17.4,17.6,16.85,16.95,,-0.4,16.95,149,17.00,208,,459021036,18.6,15.3,0.0,112.0,0.0,1.18
1817,凱撒衛,120385.0,104.0,4583004.0,37.9,38.2,37.9,38.0,+,0.3,37.95,10,38.00,6,11.62,,,,,,,
1903,士紙,240707.0,228.0,12805294.0,52.9,54.0,52.6,53.9,+,1.2,53.80,2,53.90,3,163.33,,,,,,,
1904,正隆,798589.0,1292.0,23128792.0,28.9,29.1,28.85,28.95,,0.0,28.95,21,29.00,8,34.88,,,,,,,
1905,華紙,2892773.0,1626.0,65158163.0,22.65,22.75,22.2,22.75,+,0.4,22.70,32,22.75,5,0.0,,,,,,,
1906,寶隆,186797.0,227.0,2834459.0,15.2,15.35,15.1,15.35,,0.0,15.30,21,15.40,10,76.75,,,,,,,
1907,永豐餘,1370356.0,1017.0,41095426.0,29.9,30.2,29.75,29.95,+,0.3,29.95,15,30.00,47,27.23,,,,,,,
1909,榮成,1360052.0,790.0,19307061.0,14.25,14.3,14.1,14.2,,0.0,14.15,26,14.20,4,0.0,,,,,,,
2002,中鋼,23521283.0,13280.0,554474090.0,23.6,23.7,23.5,23.5,-,0.15,23.50,9133,23.55,39,213.64,,,,,,,
2006,東和鋼鐵,4593462.0,3594.0,354627357.0,77.5,77.9,76.9,76.9,-,0.4,76.90,79,77.00,12,11.87,,,,,,,
2007,燁興,657904.0,308.0,6611121.0,10.1,10.1,10.0,10.05,-,0.05,10.05,7,10.10,27,0.0,,,,,,,
2008,高興昌,33395.0,28.0,741642.0,22.25,22.3,22.2,22.2,-,0.05,22.20,12,22.25,4,9.78,,,,,,,
2009,第一銅,8283746.0,4686.0,288475724.0,35.3,35.75,34.0,35.2,-,0.8,35.20,10,35.25,2,0.0,,,,,,,
2010,春源,1810137.0,845.0,33954659.0,18.7,18.9,18.6,18.8,+,0.1,18.80,11,18.85,43,13.93,,,,,,,
2012,春雨,43913.0,255.0,998383.0,22.8,22.8,22.7,22.75,-,0.15,22.70,36,22.80,5,25.0,,,,,,,
2013,中鋼構,665316.0,743.0,40404096.0,58.7,62.3,58.6,61.4,+,2.4,61.00,3,61.40,15,22.91,,,,,,,
2014,中鴻,3971159.0,1837.0,87748943.0,22.25,22.3,22.0,22.0,-,0.3,22.00,877,22.05,15,200.0,,,,,,,
2015,豐興,258617.0,377.0,18180571.0,70.2,70.9,69.7,70.5,+,0.1,70.50,6,70.60,2,17.28,,,,,,,
2017,官田鋼,764530.0,467.0,10678347.0,14.05,14.1,13.85,13.9,-,0.15,13.90,50,13.95,9,0.0,,,,,,,
2020,美亞,1589768.0,974.0,59518357.0,37.8,37.8,37.3,37.35,-,0.2,37.30,14,37.40,4,7.78,,,,,,,
2022,聚亨,934205.0,701.0,9859108.0,10.75,10.75,10.4,10.55,-,0.05,10.50,7,10.55,4,0.0,,,,,,,
2023,燁輝,2312294.0,850.0,34908835.0,15.1,15.15,15.0,15.15,-,0.1,15.10,22,15.15,18,0.0,,,,,,,
2024,志聯,137716.0,460.0,3022894.0,21.75,22.4,21.6,22.35,+,0.6,22.10,2,22.20,1,0.0,,,,,,,
2025,千興,5095037.0,1428.0,51996254.0,10.5,10.55,9.98,10.2,-,0.4,10.15,33,10.20,2,6.3,,,,,,,
2027,大成鋼,10688417.0,5371.0,391500410.0,36.65,36.95,36.4,36.4,+,0.1,36.40,19,36.45,1,14.62,,,,,,,
2028,威致,453582.0,296.0,11416105.0,25.55,25.55,25.0,25.0,-,0.65,25.00,22,25.05,4,19.53,,,,,,,
2029,盛餘,309956.0,209.0,8688772.0,28.0,28.15,27.95,28.0,,0.0,28.00,2,28.05,9,14.36,,,,,,,
2030,彰源,427339.0,302.0,7782338.0,18.35,18.4,18.1,18.1,-,0.3,18.10,95,18.15,2,100.56,,,,,,,
2031,新光鋼,5539628.0,4014.0,346283111.0,64.1,64.2,61.8,61.9,-,2.7,61.80,83,61.90,6,12.02,,,,,,,
2032,新鋼,121214.0,103.0,1910713.0,15.95,15.95,15.65,15.8,-,0.15,15.80,2,15.85,3,0.0,,,,,,,
2033,佳大,99108.0,55.0,1564972.0,15.8,15.85,15.7,15.7,-,0.1,15.65,5,15.70,1,0.0,,,,,,,
2034,允強,981962.0,519.0,24145316.0,24.75,24.75,24.5,24.55,-,0.2,24.50,164,24.55,4,0.0,,,,,,,
2035,唐榮,23000.0,20.0,731600.0,31.45,31.9,31.45,31.85,,0.0,31.70,1,31.85,4,,350000000,35.0,28.7,0.0,112.0,0.0,2.42
2038,海光,338192.0,260.0,6133735.0,18.3,18.35,18.0,18.05,-,0.2,18.05,9,18.10,5,64.46,,,,,,,
2049,上銀,4362784.0,7198.0,1094857309.0,248.5,254.5,247.5,248.5,+,4.0,248.50,20,249.00,2,43.22,,,,,,,
2059,川湖,1963931.0,2678.0,2460442425.0,1275.0,1305.0,1215.0,1220.0,-,40.0,1220.00,1,1225.00,1,42.99,,,,,,,
2061,風青,65000.0,33.0,976450.0,15.1,15.1,14.9,15.0,,0.05,14.95,2,15.00,6,,47108290,16.5,13.5,0.0,112.0,0.0,1.39
2062,橋椿,446924.0,302.0,12186347.0,27.35,27.65,27.15,27.2,-,0.25,27.15,5,27.20,2,17.32,,,,,,,
2063,世鎧,76000.0,32.0,4116100.0,54.0,54.3,54.0,54.0,,0.0,54.00,1,54.20,1,10.91,49599530,59.4,48.6,4.5,112.0,8.33,2.49
2064,晉椿,31000.0,18.0,476050.0,15.35,15.4,15.35,15.35,,-0.15,15.35,2,15.40,2,,69630000,16.85,13.85,0.0,112.0,0.0,1.03
2065,世豐,139000.0,101.0,9115000.0,65.5,65.7,65.5,65.6,,0.1,65.60,27,65.70,36,12.81,54267837,72.1,59.1,4.34545793,112.0,6.62,2.07
2066,世德,323000.0,221.0,32242300.0,99.0,101.0,98.4,99.0,,0.5,99.00,3,99.20,1,12.25,42137476,108.5,89.1,4.0,112.0,4.04,2.17
2067,嘉鋼,26000.0,15.0,322250.0,12.2,12.5,12.2,12.45,,0.15,12.20,4,12.45,3,,45138177,13.65,11.25,0.0,112.0,0.0,1.6
2069,運錩,171705.0,97.0,2773537.0,16.1,16.25,16.1,16.2,+,0.1,16.15,19,16.20,26,0.0,,,,,,,
2070,精湛,3372000.0,1095.0,132336650.0,37.35,40.55,35.7,36.3,,-0.6,36.30,2,36.40,2,16.13,35782800,39.9,32.7,1.5,112.0,4.13,1.42
2073,雄順,1000.0,1.0,30150.0,30.15,30.15,30.15,30.15,,0.0,29.70,10,30.15,2,61.53,27500000,33.15,27.15,0.6,112.0,1.99,1.87
2101,南港,1448295.0,788.0,56234244.0,38.85,39.1,38.6,38.7,-,0.15,38.70,81,38.85,24,241.88,,,,,,,
2102,泰豐,364502.0,412.0,6607968.0,18.25,18.3,18.0,18.1,-,0.15,18.05,7,18.10,2,0.0,,,,,,,
2103,台橡,1637736.0,843.0,38182853.0,23.4,23.45,23.1,23.4,+,0.15,23.35,11,23.40,41,28.54,,,,,,,
2104,國際中橡,3130700.0,1722.0,52822188.0,17.05,17.1,16.75,16.85,-,0.25,16.80,189,16.85,3,0.0,,,,,,,
2105,正新,5449074.0,3696.0,263735632.0,47.95,48.9,47.65,48.4,+,0.6,48.40,34,48.45,5,21.8,,,,,,,
2106,建大,1335991.0,706.0,41479629.0,30.9,31.25,30.7,31.15,+,0.25,31.10,8,31.15,19,33.86,,,,,,,
2107,厚生,472165.0,986.0,11392329.0,24.2,24.25,24.05,24.05,-,0.2,24.05,11,24.10,4,14.06,,,,,,,
2108,南帝,501088.0,412.0,16721289.0,33.35,33.6,33.2,33.45,,0.0,33.45,17,33.50,14,23.07,,,,,,,
2109,華豐,760615.0,474.0,12832510.0,17.0,17.2,16.6,17.0,+,0.05,16.95,5,17.00,23,11.26,,,,,,,
2114,鑫永銓,40567.0,58.0,4343384.0,107.0,107.5,106.5,107.5,+,1.0,106.50,16,107.50,20,17.86,,,,,,,
2115,六暉-KY,149910.0,103.0,4468402.0,29.85,30.0,29.7,29.7,-,0.15,29.65,8,29.85,1,16.88,,,,,,,
2201,裕隆,5810082.0,4215.0,395430557.0,68.1,69.0,67.5,67.7,-,0.6,67.70,85,67.80,12,15.35,,,,,,,
2204,中華,2644418.0,2345.0,340165186.0,131.0,131.0,127.5,128.0,-,3.5,128.00,25,128.50,5,56.64,,,,,,,
2206,三陽工業,16321429.0,10464.0,1269751803.0,75.8,79.3,75.3,78.0,+,2.2,78.00,121,78.10,19,9.81,,,,,,,
2207,和泰車,512895.0,817.0,326047867.0,630.0,640.0,630.0,634.0,-,1.0,633.00,1,634.00,2,15.45,,,,,,,
2208,台船,8976438.0,5074.0,169188894.0,19.3,19.3,18.65,18.75,-,0.5,18.70,325,18.75,37,0.0,,,,,,,
2211,長榮鋼,2723254.0,2102.0,343123114.0,124.0,127.5,123.0,126.0,+,3.0,126.00,3,126.50,23,14.32,,,,,,,
2221,大甲,19000.0,18.0,634400.0,33.3,33.5,33.3,33.45,,0.1,33.40,2,33.60,2,16.32,42325000,36.75,30.15,1.3,112.0,3.89,1.44
2227,裕日車,229265.0,589.0,31286889.0,131.0,141.5,131.0,138.0,+,7.0,138.00,3,139.00,2,35.66,,,,,,,
2228,劍麟,545855.0,438.0,53572087.0,98.4,98.7,97.4,98.2,+,0.3,98.10,5,98.20,4,14.48,,,,,,,
2230,泰茂,730000.0,568.0,124983000.0,172.5,174.5,168.5,170.5,,-0.5,170.00,21,171.00,8,64.1,51123670,187.5,153.5,1.0,112.0,0.59,9.85
2231,為升,554385.0,727.0,66300494.0,118.5,121.0,118.5,120.5,+,2.5,120.50,1,121.00,12,38.25,,,,,,,
2233,宇隆,389158.0,401.0,53008911.0,134.5,138.0,134.5,137.5,+,3.0,137.00,4,138.00,31,15.52,,,,,,,
2235,謚源,13000.0,13.0,601550.0,46.35,46.55,46.1,46.25,,-0.1,46.10,1,46.50,1,19.11,35878000,50.8,41.65,2.5,112.0,5.41,1.28
2236,百達-KY,4270025.0,3054.0,336793846.0,75.0,81.1,75.0,78.3,+,4.5,78.30,5,78.40,43,28.06,,,,,,,
2239,英利-KY,66244.0,55.0,3893455.0,58.9,59.2,58.5,58.7,-,0.7,58.60,6,58.90,1,33.16,,,,,,,
2241,艾姆勒,2634766.0,1810.0,94361033.0,36.45,37.45,34.95,35.15,-,1.45,35.15,5,35.20,25,0.0,,,,,,,
2243,宏旭-KY,1053606.0,594.0,16023642.0,15.0,15.7,14.8,15.05,-,0.05,15.05,2,15.10,10,0.0,,,,,,,
2247,汎德永業,101384.0,193.0,31788873.0,315.5,316.0,312.0,312.5,,0.0,312.50,6,313.00,1,14.1,,,,,,,
2250,IKKA-KY,160651.0,198.0,16180797.0,99.3,102.5,99.0,100.5,+,1.6,100.50,1,101.00,1,24.81,,,,,,,
2254,巨鎧精密-創,343005.0,230.0,30636555.0,91.4,92.1,85.8,91.8,,0.0,89.10,3,91.70,5,0.0,,,,,,,
